1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167
1		9																																										5	3	5	4		2		3	3	3	1	2					5					5		40	2			3	4	5			8				12			15				19					24			27					32			1		5	chiropractor	1	5	naturopath	4	30								8									8			1						6		8				12										9										9	2	1	British Columbia, Canada
1		9																																										5	2	5	2		2		3	1	3	1	1	1									5		65	2	1														15			18					23	24					29		31				1		5	dermatologist	3	2		3									8			2	3								2	1													1																		9	2	1	Michigan
1		9																																																																																																																																																																				
1		9																																										5	2	1	1		2		3	2	2	1	1	1	2								5		"75
"	2			3					8										18	19														33		2	a whole year of test after test	3		3	2		3										does not apply								8		lichen sclerosis, morohea	3	1																						cancers									9	2	1	PA
1		9																																										5	2	5	4		2		3	3	2	2	1		2								5		75	2			3	4				8				12							19								27						33		2	6 months	3		1	2		1				3														8			2	1																					9										9	2	1	PA
1		9																																																																																																																																																																				
1		9																																										5	3	4	3		2		3	2	3	1	2	1	2								5		69	2			3		5	6		8	9			12	13	14	15		17						23				27	28		30			33		2	56	3		1	2		4	3								8									8		interstitial cystitis	2	1																				8		Grave's Disease									9	2	1	Texas
1		9																																										5	3	3	2		1		3	2	1	2	1		2								5		70	2	1			4	5							12						18					23		25						31				2	5mo	3		3	3		1						5							3	4				8			1				4												3												5		7			2	1	Pennsylvania
1		9																																										5	3	5	2		2		3	2	1	1	1	1	2								5		63	2																							23	24										34	2	1 month	3		3	3		3									8				3								2	1																					9							6				2	1	Maryland
1		9																																										5	3	4	2		2		3	2	1	1	1	1	2								5		65	2			3	4															19						25		27								2	65 years	5	endocrinologist, oncologist	1	3		4	2								8									8			2	1																	5			8											9	2	8	Arkansas
1		9																																										5	3	2		don't know	2	Other- probably at l month	3	3	2	1	1		2								5		"81
"	2								8																											1		3		1	3		3									8										9		2	1																					9										9	1	1	Georgia
1		9																																										5	3	5	4		2		3	2	3	1	1	1	2				1		3	4			65	2	1										11																								2	1 month	3		3	5	myself	4	1					5									5		7	8			3	1																	5			8											9	2	1	New York
1		9																																										5	2	4	3		1	14 years	3	2	2	1	1	1	2								5		"51
"	2			3		5		7									16		18					23				27						33		2	3 months I think	5	Dermatologist	3	3		2									8			2			5			8			1					5																	9										9	2	1	Texas
1		9																																																																																																																																																																				
1		9																																										5	3	5	4		2		3	1	3	1	1			3							5		69	2	1	2	3		5		7		9		11	12				16		18							25			28	29						2	58 years	3		1	3		4	20								8							6	7				2	1																		6													9	1	7	North Carolina
1		9																																										5	2	5	4		2		3	3	1	2	1		2								5		64	2			3		5		7	8	9			12		14		16																	33		2	2 yrs	3		1	3		4	lots								8									8			1					5																	9										9	2	1	NV
1		9																																										5	3	3	1	1 yr	2		3	3	1	1	1		2								5		63	2			3		5			8								16		18											29						2	1-2 yrs	3		1	3		4	1/2/2015	1				5												8			1	1																					9										9	2	1	NC
1		9																																										5	3	5	2		2		3	3	1	1	1			3								DH--immunofluorescence	55	2																		18																	2	4 or 5 months	5	Dermatologist	3	5	Internist with my input	4	3 times			3		5			8			2	3					8			1					5																	9										9	2	1	TN
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	2		2		3	1	1	1	1		2								5		66	2								8			11	12			15								23												2	2 months	3		1	3		4	2								8										9		2	1													1							8											9	2	1	Kansas
1		9																																										4	3	5	4		1	67	3	2	2	1	1	1									5		67	2	1									10	11	12												24	25										2	6 monrhs	2		1	2		3									8											oral lichen planus	1				4				8				12										9										9	2	6	Illinois
1		9																																										5	2	5	4		2		3	2	2	1	1		2		4						5		42	2			3	4	5		7	8		10		12		14	15			18	19				23	24	25		27		29						2	5 years	3		1	3		4	6								8							6		8			1								8															I don't know									9	2	1	Arkansas
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	4		2		4	2	2	1	1	1									5		54	2	1		3				7	8				12	13	14	15		17	18				22	23	24				28					33		2	20 years	2		1	2		4	15								8		1		3			6					3	1															3								1									1	1	florida
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	2	2		2		3	2	3	1	1	1	2								5		46	1								8				12											23						29				33		2	4-5 years	3		1	2		1						5							3								2	1																					9				3			6				2	1	mi
1		9																																										5	3	5	2		1	6	3	1	1	1	1		2				1						38	2			3	4	5		7	8	9			12	13		15				19			22	23	24				28	29				33		2	30	3		1	2		4	5								8						5			8			1					5											3		5			8											9	2	1	Indiana
1		9																																										5	3	4	1	Approximately 9 months	1	Approximately 6 months	3	2	2	1	1		2									No blood test -- not available	52	2	1		3	4				8	9				13					18					23				27	28					33		2	9 months	3		1	5	Celiac Support Group	1						5			8	Friends made at the Support Group answer any questions I might have.			3					8		Vitiligo - Inclusion Body Myositis (IBM)	1				4												3					8											9	2	1	NY
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	3	4		2		3	1	3	1	1	1									5		65	2	1		3	4	5				9			12		14				18	19									28	29						2	50years	5	Internist	1	5	Internist	1									8				3					8			2	1																					9										9	2	1	Texas
1		9																																																																																																																																																																				
1		9																																										5	2	1	2		2		3	1	2	1	1		2								5		42	2	1		3					8				12	13			16												28					33		2	20 years	3		3	3		4	6								8			2		4		6		8			2	1																						Crohn's Disease									9	2	1	California
1		9																																										5	3	4	2		1	7 days after birth-old days you started food when you left hospital, formula was Pet evaporated milk.	3	1	1	1	1	1	2									full Celiac panel	55	2		2	3	4	5		7	8	9	10	11	12	13	14	15		17	18					23		25	26		28	29		31	32			2	54 years	3		1	3		4	3								8									8		Gerd	1					5										2			5	6					1									2	1	Iowa
1		9																																										5	2	5	1	DK	2		3	2	1	1	1	1									5		67	2				4		6																	23												1		2		2	2		4	once					5												8		skin cancer, leukoplakia, ischemic optic neuropathy, neck stiffness causing headaches	2	1																				8		aunt									9	2	1	MN
1		9																																										5	2	2	2		2		3	2	2	1	1	1										Reg. blood test	62	2																									25										2	1 week	3		3	2		3				3		5						2									1				4																			MS									9	2	1	New York
1		9																																										5	2	5	4		2		3	2	1	1	1	1	2	3			1						65	2								8	9							16	17							24									33		2	over 10 years	3		1	2		1				3		5													9		1					5																		don't know									9	2	1	canada
1		9																																										3	2	3	2		2		3	1	2	2	1		2								5		62	2	1	2	3	4	5			8	9	10		12	13					18				22	23	24	25	26	27		29	30	31	32			2	30 yeears after symptoms	3		1	5	self taught	1										doctors have not helped, don't seem to know much about celiac			3				7	8		5 auto immune diseases	1	1																			7	8											9	2	1	Washington state
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	4	2		2		3	2	1	1	1		2								5		52	2			3					8				12				16									25		27		29				33		2	2 years	3		1	3		4	every year								8											Ulcerative Colitis	2	1																						Endometriosis									9	2	1	South Carolina
1		9																																										5	3	5	4		2		4	2	3	1	1	1	2				1		3	4			56	2			3	4			7	8			11	12	13										23				27		29				33		2	18 months	3		1	3		3						5			8										9		2	1																					9										9	2	1	Virginia
1		9																																																																																																																																																																				
1		9																																										5	3	5	4		2		3	2	3	1	1	1	2				1						63	2								8																											1		3		3	3		1									8										9		3				4										1																		9	2	1	California
1		9																																																																																																																																																																				
1		9																																										1	3	4	3		1		3	2	3	1	1	1	2									celiac panel	61	2			3	4				8					13		15												27	28			31	32			1		3		1	3		4	once								8									8			1				4																	8											9	2	1	Maryland
1		9																																										5	3	5	2		2		3	2	3	1	1	1									5		73	2			3					8		10									19						25				29						1		2		1	5	on my own	3								7								6					2	1																					9							6				2	1	NH
1		9																																										5	3	5	4		2		3	1	3	1	1	1	2								5		50	2			3				7	8		10		12	13	14														28	29			32			2	20 years	2		3	2		1				3	4				8	My dr doesn't think that is important			3					8			1		2		4	5												4	5			8											9	2	1	California
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	2	4		2		3	3	1	1	1	1	2								5		60	2								8	9	10					15				19						25				29						1		3		1	3		3						5			8										9		1												12										9										9	1	1	Missouri
1		9																																																																																																																																																																				
1		9																																										5	3	5	3		2		3	2	1	1	1	1	2								5		69	2			3	4			7			10		12				16		18						24	25										2	19 years	3		1	3		4	3 times a year								8									8			2	1																					9										9	2	1	New York
1		9																																																																																																																																																																				
1		9																																										5	2	5	2		2		3	2	1	1	1		2									NONE	34	2			3		5			8				12	13		15	16											27	28		30		32			2	6 MONTHS	3		1	2		4	5								8										9		1					5																	9							6		8		2	1	TEXAS
1		9																																																																																																																																																																				
1		9																																										5	3	5	2		2		3	1	1	1	1	1	2				1			4			61	2			3	4								12			15	16		18					23		25										2	10 years	3		3	3		4	3 times								8			2						8		Parkinsons	2	1																						cancer	1									2	1	New Jersey
1		9																																										5	2	5	4		2		3	2	1	2	1	1					1		3	4			"60
"	2		2	3					8				12			15																	32			2	2 months	2		1	2		4	2to 3 times								8										9		1												12										9										9	2	1	California
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	2	4		2		4	2	3	1	1		2								5		67	2			3					8				12												24	25				29						1		3		1	2		2									8										9		2	1																					9									8		1	1	ma
1		9																																																																																																																																																																				
1		9																																										5	3	5	1		2		3	1	1	2	1	1	2				1						74	2			3	4								12	13						19				23		25								33		2	10 years	3		1	5	myself	1										could not find aknowledgeableprovider								8			2	1																	5			8											9	2	1	new hampshire
1		9																																										5	3	2		9 months	2		3	2	1	2	1		2								5		55	2	1											12	13							20		22	23												2	40 years	5	internist	1	5	celiac support group	1		1																	9		1				4	5				9												8								6				2	1	Canada
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	4		2		3	2	3	1	1	1	2				1			4			53	2			3	4	5				9			12	13	14	15												27								1		3		1	3		4	yearly								8				3					8		osteoarthritis barrets esophagitis	1	1																				8											9	2	1	Pa
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	5																																																																																																																								
1		9																																										5	3	5	1		2		3	3	3	1	1	1	2				1		3	4			63	2			3		5			8					13		15	16							23				27		29		31	32	33		2	years and years	3		1	3		4	8								8				3					8			1												12										9										9	2	1	NC
1		9																																																																																																																																																																				
1		9																																										1	3	5	1	6 months	2		3	2	1	1	2	1			4		1			4			57	2			3	4				8					13					18							25				29		31	32			2	2 weeks	5	myself-then doctor's blood test	1	5	myself	4	6 month visits-doc retired			3	4	5			8	get blood levels & dexascan		2						8		osteoarthritis-knee	2					5																	9										9	2	1	Pennsylvannia
1		9																																										5	3	3	4		2		3	2	1	1	1	1	2								5		66	2				4	5																		23						29				33		1		3		3	2		3									8									8			3			3																		8											9	2	1	Tennessee
1		9																																										5	2	3	1	Don't know	2		3	2	3	1	1			3							5		67	2	1		3	4				8	9	10		12	13												25			28							2	8 years	3		1	3		4	4								8				3				7	8		Lichen planus	2	1													1							8				2				6				2	1	North Carolina
1		9																																										3	3	3	2		2		3	1	3	1	1	1	2								5		56	1			3					8				12		14		16							23						29						1		3		1	3		1					4	5			8										9		2	1																					9										9	2	1	GA
1		9																																																																																																																																																																				
1		9																																										5	2	2	3		2		3	2	3	1	1		2								5		59	2			3	4	5			8		10												22	23	24	25		27	28							2	3 years	3		1	2		4	yearly 3 to 5 times								8									8			2	1													1										1									2	1	california
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	2		2		3	3	1	1	1		2								5		55	2			3		5			8				12	13		15			18														32			2	1 year	3		1	3		4	100								8			2	3								2	1													1		3																9	2	1	NY
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	3	1		2		3	2	1	1	1	1	2		4						5		61	2	1		3					8	9	10		12			15	16			19				23		25		27	28	29			32			2	6 years	5	hematologists	1	5	myself	1				3	4	5			8			2	3		5	6	7				2	1																	5		7				1				5					2	1	Georgia
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	5	4		2		4	2	1	1	1		2								5		69	2				4			7		9									18				22	23				27								2	3months	3		1	5	Since diagnosed I have not consulted any Dr. specifically. The Endrochronologist tests my blood	1						5						2	3					8			2	1													1																		9	2	1	Ontario Canada
1		9																																																																																																																																																																				
1		9																																										5	2	3	3		2		3	2	1	1	1	1	2				1						62	2			3												15				19				23												2	10 years	3		1	2		4	5								8									8			1												12				3		5			8				2								2	1	california
1		9																																										5	3	5	2		2		3	2	3	1	1	1	2				1		3	4			52	2	1		3	4				8				12	13	14	15	16	17										27		29				33		2	5 yrs.	5	endocrinologist	3	2		4	2								8				3					8		fibromalgia, irritable bowel, herniated discs and spinal stenosis	2	1													1							8											9	2	1	Pennsylvania
1		9																																										2	3	1	4		1	77	3	2	1	1	1	1	2				1						77	2								8											19																2	6 mo	2		3	5	endo	4	6									n/a								8		lactose	2	1															3																9	2	1	MD
1		9																																																																																																																																																																				
1		9																																										5	2	5	4	don't know	2		3	3	1	2	1		2							4			28	2			3		5									14													27	28					33		2	23 years	2		1	3		4	annually								8									8			2	1													1							8										8		2	1	Colorado
1		9																																										5	3	3	2		2		3	2	1	2	1	1	2				1						66	2																							23												2	2 months	3		1	3		3									8										9		1					5													5			8											9	2	1	Massachusetts
1		9																																										5	2	4	1	9 months	2		3	2	1	1	1	1	2							4			60	2	1		3	4				8	9			12	13	14	15				19					24	25	26	27		29		31																																																																			
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	4	3		2		3	2	2	1	1	1	2								5		65	2			3					8	9	10			13		15	16							23	24			27	28					33		2	50 years	3		1	3		1									8				3								1									9			12		1																		9	1	1	washington
1		9																																										5	2	4	2		2		3	1	3	1	1	1	2								5		64	2			3					8				12	13	14				18	19						25		27		29			32			2	3 years	3		1	3		4	10								8						5						1				4				8														9										9	2	1	New York
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	2		1	55 years	3	1	2	1	1	1	2				1						55	2			3				7	8				12		14			17	18					23				27								2	50 years	3		1	2		1						5			8			2									2	1																					9										9	2	1	ONTARIO, CANADA
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	4	4		2		3	2	3	1	1	1	2							4			57	2			3	4	5		7	8				12		14		16									25		27	28					33		2	4 years	2		1	3		4	3								8										9		2	1																					9							6				2	1	Arkansas
1		9																																																																																																																																																																				
1		9																																										5	2	1	1	1 year	2		3	1	1	1	1	1	2				1						58	2			3	4	5			8								16							23				27								2	10 years	2		1	4		1				3		5												8		osteoarthritis	1											11	12									8											9	2	1	DC
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	2	4		2		3	3	1	1	1	1	2								5		62	2			3		5							12		14																					2	1 month	3		1	3		3									8				3								2	1																					9										9	2	1	Illinois
1		9																																																																																																																																																																				
1		9																																										5	2	5	1		2		3	1	2	1	1	1	2	3							5		25	2	1		3	4	5		7	8				12	13	14		16							23								31	32	33		2	5years	3		1	3		4	10								8									8			1				4	5			8									4									3							2	1	Texas
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	4																																																																																																																								
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	3	1	6mos	2		3	2	3	1	1		2				1						70	2			3				7	8				12		14				18					23	24	25	26		28					33		2	4mos	3		1	2		1									8											kidney	2	1																					9										9	2	1	Kansas
1		9																																										3	3	3																																																																																																																								
1		9																																										5	2	5	3		2		3	1	2	1	1		2								5		60	2			3		5			8				12	13		15	16	17					22	23		25							32			2	7 years	3		1	5	myself	1				3																Type 2 Diabetes	1	1											12										9							6				2	1	illinois
1		9																																																																																																																																																																				
1		9																																										5	2	5	2		2		3	3	1	2	1		2								5		"46
"	2	1		3	4	5		7	8																			27			30					2	2 months	2		1	3		3									8	Seeing GI for Crohns			3					8		Crohns Disease	3	1																		6													9	1	1	California
1		9																																																																																																																																																																				
1		9																																										5	3	5	3		2		3	1	1	1	1	1	2				1			4			5	2	1		3	4					9	10									19																2	4 years	2		1	3		4	5								8				3				7	8		scleroderma	1		2		4										1			4		6		8		Crohn's disease									9	2	1	New York
1		9																																										5	2	2	3		2		3	2	2	1	1	1	2								5		72	2			3					8							15																		33		2	3 weeks	3		1	2		3									8									8			2	1															3					8											9	2	1	Ohio
1		9																																										1	3	5	4		1	1	3	2	2	1	1	1	2				1						55	2			3					8	9			12	13	14		16						22	23		25			28					33		2	5mo.	3		1	5	myself	1				3					8			2			5						2	1																					9			2								1	1	Florida
1		9																																										5	3	5	2		2		3	2	3	1	1	1	2							4			62	2			3	4				8			11				15										25										2	1 year	2		1	3		1		1																8			2	1																	5			8			1											
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	2		2		3	2	1	1	1	1									5		55	2	1		3		5	6		8				12	13		15	16		18					23				27	28			31		33		2	55yrs	3		1	3		1				3								2	3							Type 2 Daibetes	1					5													5											6				2	1	Virginia
1		9																																										5	2	5	2		1	70 years	3	2	3	1	1	1					1	2					"70
"	2			3	4			7	8				12	13	14	15	16		18	19										29			32			2	8 months	2		1	2		1		1				5												8			2	1													1							8											9	2	1	NY
1		9																																										5	3	4	4		2		3	1	3	1	1	1					1						67	2				4	5		7			10		12						18																	2	6 months	5	Dermatologist	2	5	Self	3									8			2						8			2	1															3			6		8											9	2	1	Illinois
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	4	2		2		3	2	3	1	1	1	2								5		63	2	1		3	4	5			8		10		12		14		16	17	18	19	20			23					28	29		31				2	40 years	2		1	2		4	12								8									8			2	1																				8											9	2	1	West Virginia
1		9																																										5	3	5	4		2		3	3	2	1	1		2								5		42	2	1		3	4			7	8		10		12	13		15				19			22		24			27								2	3 years	3		1	3		1		1				5				I know staying away from gluten is the key to health.			3					8		Hashimotos disease, fibromyalgia	2	1													1							8		Perifial Neuropathy									9	2	1	Texas
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										1	2	4	4		1	9 YEARS	4	2	2	1	1	1	2								5		65	2	1		3		5											16		18																	2	1 WEEK	3		3	3		4	8								8		1										2	1																					9										9	1	1	nEBRASKA
1		9																																																																																																																																																																				
1		9																																										5	3	3	2		2		3	2	1	1	1	1	2								5		67	2				4								12											23		25		27						33		2	4 months	3		1	3		4	3								8									8		ulcerative colitis	2	1																					9										9	2	1	Texas
1		9																																										5	3	5		3 weeks	2		3	2	3	1	1	1	2				1		3	4			70	2			3	4	5		7		9			12	13					18										28	29				33		2	6 months	5	Dermatologist	1	3		4	8								8			2									2	1																					9										9	2	1	CA
1		9																																																																																																																																																																				
1		9																																										5	2	5	4		2		3	3	1	1	1	1	2								5		60	2			3	4	5			8								16							23	24	25	26	27						33		2	2 years	3		1	3		4	3								8									8		Thyroid Cancer	3	1																		6		8								6				2	1	Arizona
1		9																																																																																																																																																																				
1		9																																										4	1	3	4		2		3	2	2	2	1	1	2				1						68	2								8																											1		3		3	3		4	3								8		1		3								3	1															3																9	2	1	nebr
1		9																																																																																																																																																																				
1		9																																										5	2	5	3		1	5 months	3	2	2	1	1				4						5		60	2	1		3					8				12			15	16		18											29			32			2	25 years	3		1	2		4	7								8				3					8			2	1																					9										9	2	1	Pennsylvania
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	3	5	4		2		3	2	1	1	1		2									Dx was by egd	65	2			3					8																											2	6 mo	3		3	2		1										I am a physician		2									2	1																					9										9	1	1	Iowa
1		9																																										5	3	5	4		2		2	2	1	1	1	1	2								5		70	2			3												15																				2	One month	3		1	3		4	2								8									8			3	1													1							8								6				1	1	Pennsylvania
1		9																																										5	2	5	2		2		3	2	2	1	1	1	2								5		64	2					5																		23					28	29						2	I got dx at the Mayo Clinic where I was with my daughter who was on a gf diet but still remained sick.She was prescribed iron for her anemia and Dr Murray discovered the iron she was taking was full of gluten.While there he asked me about my family members who have CD.I told him and because I had 2 children at the time who were Dx with CD he asked me to have the blood test.It came back positive for CD.Then I had an Endoscopy which was also positive.At the time my complaints were severe joint pain which was somewhat better when I went on the GF diet.	5	Dr Joseph Murray @ Mayo Clinic	1	2		1						5			8	I have annual physicals with my Dr. and I still can contact the Mayo if I need to.There are 22 in my family over 3 generations who have CD or are Gluten sensitive.		2	3					8		I am speaking for other family members here.I have arthritis myself.	1				4	5			8	9					1			4				8											9	2	1	NY
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	5	4		2		3	1	2	1	1	1	2				1						60	2			3	4				8							15										25		27								2	3 years	3		1	2		4	Annually								8				3								1						6																9										9	2	1	Maryland
1		9																																										5	2	4		9 months	2		3	2	3	1	1	1	2							4			52	2			3		5							12			15								23												2	18 years	3		1	2		2						5												8			2	1																					9										9	2	1	Pennsylvania
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										5	2	5	2		2		3	2	2	2	1	1	2				1	2	3	4			65	2			3	4				8				12		14	15								23				27		29						1		3		1	3		1									8								7	8			2	1													1															6				2	1	PA
1		9																																										5	3	2	1	3 months maybe	2		3	2	1	1	1	1	2								5		57	2	1		3	4	5		7					12		14	15	16			19				23		25			28	29			32			2	57 years	5	Hematologist	1	2		4	Several								8									8			1		2			5	6													6													9	2	1	California
1		9																																										1	2	5	4		1	5 years	3	2	2	1	1		2								5		79	2			3	4	5		7			10		12			15			18	19				23	24											2	60 years	3		1	2		1		1				5												8			1											11					3													6				2	1	NE
1		9																																																																																																																																																																				
1		9																																																																																																																																																																				
1		9																																										3	3	5	4		2		3	3	3	1	1	1								4			"62
"	2					5			8		10		12																					33		2	3 years	3		1	2		3									8						5					type 2 diabetes	1					5																	9										9	2	1	Iowa
1		9																																																																																																																																																																				
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
1																																																																																																																																																																						
